feature,p_value,score,gbc,lg,xgb,mean
p348_V,2.2180451022940887e-15,74.77989153573964,0.010939188223138024,0.14129094116115584,0.015667733,0.05596595406310251
p349_GAP,5.251890782057238e-18,87.17069763269177,0.0011222486004654603,0.1227667034746229,0.002784814,0.042224588687393184
p349_S,1.0167125818576302e-19,95.23301078776032,0.0011222486004654603,0.1227667034746229,0.002784814,0.042224588687393184
p350_S,5.5801312754291624e-27,129.26937913850352,0.0011222486004654603,0.1227667034746229,0.002784814,0.042224588687393184
p350_T,4.0492583477193964e-25,120.56314555002687,0.0026949765522737467,0.08548519848392375,0.0017190464,0.029966407140097878
p351_S,0.0036750489059011624,15.556987335089934,0.0,0.056262302773290376,0.0007036054,0.018988636063018524
p352_K,2.655159718797903e-16,79.13566423493111,0.008892942850736826,0.03488541947164451,0.0,0.014592787440793778
p352_Q,4.692788215332631e-10,49.454759617894,0.0,0.088676375624762,0.001099242,0.02992520587954704
p352_S,1.9290131317742858e-33,159.43855389158685,0.0002229237558021426,0.15460911753123882,0.0024752053,0.052435748876752536
p354_G,4.0455028392985456e-31,148.60813232309192,0.008892942850736826,0.03488541947164451,0.0,0.014592787440793778
p354_S,2.1607308100834133e-05,26.82086260572366,0.003688896713127887,0.10519610357345924,0.00059935136,0.03649478388297079
p356_ENTG,9.540877940135173e-27,128.17996532716882,0.00027315409409923855,0.05565679573549799,0.0076699755,0.02119997511501741
p356_H,6.891590614499131e-23,110.11099489582423,0.008892942850736826,0.03488541947164451,0.0,0.014592787440793778
p356_S,4.7908878966152133e-39,185.55000235279576,0.0011348991503829396,0.0690614899034127,0.0014002025,0.023865530522178907
